chart_week,year,month,day,current_week,title,performer,last_week,peak_pos,wks_on_chart
2024-11-23,2024,November,23,51,Hard Fought Hallelujah,Brandon Lake,0,51,1
2024-11-23,2024,November,23,91,Wondering Why,The Red Clay Strays,0,71,15
2024-11-30,2024,November,30,20,Stargazing,Myles Smith,20,20,28
2024-11-30,2024,November,30,95,Wondering Why,The Red Clay Strays,91,71,16
2024-12-07,2024,December,07,36,Stargazing,Myles Smith,20,20,29
2024-12-07,2024,December,07,100,Wondering Why,The Red Clay Strays,95,71,17
2024-12-14,2024,December,14,42,Stargazing,Myles Smith,36,20,30
2024-12-14,2024,December,14,44,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,0,21,21
2024-12-14,2024,December,14,90,Messy,Lola Young,0,90,1
2024-12-21,2024,December,21,39,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,44,21,22
2024-12-21,2024,December,21,40,Stargazing,Myles Smith,42,20,31
2024-12-21,2024,December,21,64,Messy,Lola Young,90,64,2
2024-12-28,2024,December,28,35,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,39,21,23
2024-12-28,2024,December,28,44,Stargazing,Myles Smith,40,20,32
2024-12-28,2024,December,28,54,Messy,Lola Young,64,54,3
2025-01-04,2025,January,04,23,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,35,21,24
2025-01-04,2025,January,04,61,Messy,Lola Young,54,54,4
2025-01-04,2025,January,04,78,Run Rudolph Run,Mark Ambor,0,78,1
2025-01-11,2025,January,11,19,Stargazing,Myles Smith,0,19,33
2025-01-11,2025,January,11,25,Messy,Lola Young,61,25,5
2025-01-11,2025,January,11,93,Wondering Why,The Red Clay Strays,0,71,18
2025-01-11,2025,January,11,94,Ends Of The Earth,Ty Myers,0,94,1
2025-01-18,2025,January,18,20,Stargazing,Myles Smith,19,19,34
2025-01-18,2025,January,18,24,Messy,Lola Young,25,24,6
2025-01-18,2025,January,18,29,Tweaker,Gelo,0,29,1
2025-01-25,2025,January,25,25,Stargazing,Myles Smith,20,19,35
2025-01-25,2025,January,25,29,Messy,Lola Young,24,24,7
2025-01-25,2025,January,25,30,Tweaker,GELO,29,29,2
2025-02-01,2025,February,01,22,Stargazing,Myles Smith,25,19,36
2025-02-01,2025,February,01,24,Messy,Lola Young,29,24,8
2025-02-01,2025,February,01,38,Tweaker,GELO,30,29,3
2025-02-01,2025,February,01,100,Wondering Why,The Red Clay Strays,0,71,19
2025-02-08,2025,February,08,14,Messy,Lola Young,24,14,9
2025-02-08,2025,February,08,26,Stargazing,Myles Smith,22,19,37
2025-02-08,2025,February,08,48,Tweaker,GELO,38,29,4
2025-02-08,2025,February,08,98,Wondering Why,The Red Clay Strays,100,71,20
2025-02-15,2025,February,15,19,Messy,Lola Young,14,14,10
2025-02-15,2025,February,15,25,Stargazing,Myles Smith,26,19,38
2025-02-15,2025,February,15,51,Tweaker,GELO,48,29,5
2025-02-22,2025,February,22,22,Messy,Lola Young,19,14,11
2025-02-22,2025,February,22,30,Stargazing,Myles Smith,25,19,39
2025-02-22,2025,February,22,31,Tweaker,GELO,51,29,6
2025-02-22,2025,February,22,63,Hard Fought Hallelujah,Brandon Lake,0,51,2
2025-03-01,2025,March,01,28,Messy,Lola Young,22,14,12
2025-03-01,2025,March,01,41,Stargazing,Myles Smith,30,19,40
2025-03-01,2025,March,01,59,Tweaker,GELO,31,29,7
2025-03-08,2025,March,08,21,Messy,Lola Young,28,14,13
2025-03-08,2025,March,08,32,Stargazing,Myles Smith,41,19,41
2025-03-08,2025,March,08,57,Tweaker,GELO,59,29,8
2025-03-15,2025,March,15,20,Messy,Lola Young,21,14,14
2025-03-15,2025,March,15,28,Stargazing,Myles Smith,32,19,42
2025-03-15,2025,March,15,57,Tweaker,GELO,57,29,9
2025-03-15,2025,March,15,78,Hard Fought Hallelujah,Brandon Lake,0,51,3
2025-03-22,2025,March,22,24,Messy,Lola Young,20,14,15
2025-03-22,2025,March,22,28,Stargazing,Myles Smith,28,19,43
2025-03-22,2025,March,22,62,Tweaker,GELO,57,29,10
2025-03-22,2025,March,22,73,Hard Fought Hallelujah,Brandon Lake,78,51,4
2025-03-29,2025,March,29,29,Messy,Lola Young,24,14,16
2025-03-29,2025,March,29,42,Stargazing,Myles Smith,28,19,44
2025-03-29,2025,March,29,82,Tweaker,GELO,62,29,11
2025-03-29,2025,March,29,92,Hard Fought Hallelujah,Brandon Lake,73,51,5
2025-04-05,2025,April,05,23,Messy,Lola Young,29,14,17
2025-04-05,2025,April,05,34,Stargazing,Myles Smith,42,19,45
2025-04-05,2025,April,05,72,Tweaker,GELO,82,29,12
2025-04-05,2025,April,05,75,Hard Fought Hallelujah,Brandon Lake,92,51,6
2025-04-12,2025,April,12,22,Messy,Lola Young,23,14,18
2025-04-12,2025,April,12,32,Stargazing,Myles Smith,34,19,46
2025-04-12,2025,April,12,71,Hard Fought Hallelujah,Brandon Lake,75,51,7
2025-04-12,2025,April,12,92,Tweaker,GELO,72,29,13
2025-04-19,2025,April,19,22,Messy,Lola Young,22,14,19
2025-04-19,2025,April,19,30,Stargazing,Myles Smith,32,19,47
2025-04-19,2025,April,19,69,Hard Fought Hallelujah,Brandon Lake,71,51,8
2025-04-26,2025,April,26,22,Messy,Lola Young,22,14,20
2025-04-26,2025,April,26,31,Stargazing,Myles Smith,30,19,48
2025-04-26,2025,April,26,63,Hard Fought Hallelujah,Brandon Lake,69,51,9
2025-04-26,2025,April,26,97,Not At This Party,Dasha,0,97,1
2025-05-03,2025,May,03,22,Messy,Lola Young,22,14,21
2025-05-03,2025,May,03,28,Stargazing,Myles Smith,31,19,49
2025-05-03,2025,May,03,72,Your Way's Better,Forrest Frank,0,72,1
2025-05-03,2025,May,03,78,Steve's Lava Chicken,Jack Black,0,78,1
2025-05-10,2025,May,10,21,Messy,Lola Young,22,14,22
2025-05-10,2025,May,10,29,Stargazing,Myles Smith,28,19,50
2025-05-10,2025,May,10,62,Your Way's Better,Forrest Frank,72,62,2
2025-05-10,2025,May,10,88,Steve's Lava Chicken,Jack Black,78,78,2
2025-05-17,2025,May,17,18,Messy,Lola Young,21,14,23
2025-05-17,2025,May,17,26,Stargazing,Myles Smith,29,19,51
2025-05-17,2025,May,17,61,Your Way's Better,Forrest Frank,62,61,3
2025-05-17,2025,May,17,79,Thought It Was Love,Ty Myers,0,79,1
2025-05-17,2025,May,17,98,Steve's Lava Chicken,Jack Black,88,78,3
2025-05-24,2025,May,24,20,Messy,Lola Young,18,14,24
2025-05-24,2025,May,24,27,Stargazing,Myles Smith,26,19,52
2025-05-24,2025,May,24,63,Your Way's Better,Forrest Frank,61,61,4
2025-05-24,2025,May,24,94,Thought It Was Love,Ty Myers,79,79,2
2025-05-31,2025,May,31,27,Messy,Lola Young,20,14,25
2025-05-31,2025,May,31,76,Your Way's Better,Forrest Frank,63,61,5
2025-06-07,2025,June,07,27,Messy,Lola Young,27,14,26
2025-06-07,2025,June,07,69,Your Way's Better,Forrest Frank,76,61,6
2025-06-14,2025,June,14,29,Messy,Lola Young,27,14,27
2025-06-14,2025,June,14,63,Your Way's Better,Forrest Frank,69,61,7
2025-06-14,2025,June,14,88,Thought It Was Love,Ty Myers,0,79,3
2025-06-14,2025,June,14,98,Better Me For You (Brown Eyes),Max McNown,0,98,1
2025-06-14,2025,June,14,100,Nice To Meet You,Myles Smith,0,100,1
2025-06-21,2025,June,21,37,Messy,Lola Young,29,14,28
2025-06-21,2025,June,21,68,Your Way's Better,Forrest Frank,63,61,8
2025-06-21,2025,June,21,82,Thought It Was Love,Ty Myers,88,79,4
2025-06-21,2025,June,21,99,Nice To Meet You,Myles Smith,100,99,2
2025-06-28,2025,June,28,39,Messy,Lola Young,37,14,29
2025-06-28,2025,June,28,65,Your Way's Better,Forrest Frank,68,61,9
2025-06-28,2025,June,28,69,Lemon Drop,ATEEZ,0,69,1
2025-06-28,2025,June,28,82,Thought It Was Love,Ty Myers,82,79,5
2025-06-28,2025,June,28,85,Nice To Meet You,Myles Smith,99,85,3
2025-06-28,2025,June,28,96,Better Me For You (Brown Eyes),Max McNown,0,96,2
2025-06-28,2025,June,28,97,Single Again,Josh Ross,0,97,1
2025-07-05,2025,July,05,39,Messy,Lola Young,39,14,30
2025-07-05,2025,July,05,62,Your Way's Better,Forrest Frank,65,61,10
2025-07-05,2025,July,05,84,Nice To Meet You,Myles Smith,85,84,4
2025-07-05,2025,July,05,85,Thought It Was Love,Ty Myers,82,79,6
2025-07-05,2025,July,05,89,Single Again,Josh Ross,97,89,2
2025-07-05,2025,July,05,92,Better Me For You (Brown Eyes),Max McNown,96,92,3
2025-07-12,2025,July,12,41,Messy,Lola Young,39,14,31
2025-07-12,2025,July,12,69,Your Way's Better,Forrest Frank,62,61,11
2025-07-12,2025,July,12,86,Single Again,Josh Ross,89,86,3
2025-07-12,2025,July,12,90,Nice To Meet You,Myles Smith,84,84,5
2025-07-12,2025,July,12,93,Thought It Was Love,Ty Myers,85,79,7
2025-07-12,2025,July,12,98,Better Me For You (Brown Eyes),Max McNown,92,92,4
2025-07-19,2025,July,19,47,Messy,Lola Young,41,14,32
2025-07-19,2025,July,19,69,Your Way's Better,Forrest Frank,69,61,12
2025-07-19,2025,July,19,73,Single Again,Josh Ross,86,73,4
2025-07-19,2025,July,19,82,Nice To Meet You,Myles Smith,90,82,6
2025-07-19,2025,July,19,85,Better Me For You (Brown Eyes),Max McNown,98,85,5
2025-07-19,2025,July,19,90,Thought It Was Love,Ty Myers,93,79,8
2025-07-26,2025,July,26,68,In Your Fantasy,ATEEZ,0,68,1
2025-07-26,2025,July,26,81,Single Again,Josh Ross,73,73,5
2025-07-26,2025,July,26,87,Your Way's Better,Forrest Frank,69,61,13
2025-08-02,2025,August,02,72,Better Me For You (Brown Eyes),Max McNown,0,72,6
2025-08-02,2025,August,02,79,Your Way's Better,Forrest Frank,87,61,14
2025-08-02,2025,August,02,96,Nice To Meet You,Myles Smith,0,82,7
2025-08-09,2025,August,09,62,Better Me For You (Brown Eyes),Max McNown,72,62,7
2025-08-09,2025,August,09,72,Your Way's Better,Forrest Frank,79,61,15
2025-08-09,2025,August,09,86,Nice To Meet You,Myles Smith,96,82,8
2025-08-16,2025,August,16,51,Better Me For You (Brown Eyes),Max McNown,62,51,8
2025-08-16,2025,August,16,68,Your Way's Better,Forrest Frank,72,61,16
2025-08-16,2025,August,16,83,Nice To Meet You,Myles Smith,86,82,9
2025-08-16,2025,August,16,97,A Lot More Free,Max McNown,0,97,1
2025-08-23,2025,August,23,50,Better Me For You (Brown Eyes),Max McNown,51,50,9
2025-08-23,2025,August,23,61,Your Way's Better,Forrest Frank,68,61,17
2025-08-23,2025,August,23,89,Nice To Meet You,Myles Smith,83,82,10
2025-08-30,2025,August,30,62,Your Way's Better,Forrest Frank,61,61,18
2025-08-30,2025,August,30,68,Better Me For You (Brown Eyes),Max McNown,50,50,10
2025-08-30,2025,August,30,80,Nice To Meet You,Myles Smith,89,80,11
2025-09-06,2025,September,06,64,Your Way's Better,Forrest Frank,62,61,19
2025-09-06,2025,September,06,67,Better Me For You (Brown Eyes),Max McNown,68,50,11
2025-09-06,2025,September,06,76,Nice To Meet You,Myles Smith,80,76,12
2025-09-13,2025,September,13,69,Better Me For You (Brown Eyes),Max McNown,67,50,12
2025-09-13,2025,September,13,74,Your Way's Better,Forrest Frank,64,61,20
2025-09-13,2025,September,13,80,Nice To Meet You,Myles Smith,76,76,13
2025-09-20,2025,September,20,75,Better Me For You (Brown Eyes),Max McNown,69,50,13
2025-09-20,2025,September,20,76,Your Way's Better,Forrest Frank,74,61,21
2025-09-20,2025,September,20,81,Nice To Meet You,Myles Smith,80,76,14
2025-09-27,2025,September,27,64,Your Way's Better,Forrest Frank,76,61,22
2025-09-27,2025,September,27,73,Better Me For You (Brown Eyes),Max McNown,75,50,14
2025-09-27,2025,September,27,79,Nice To Meet You,Myles Smith,81,76,15
2025-10-04,2025,October,04,72,Better Me For You (Brown Eyes),Max McNown,73,50,15
2025-10-04,2025,October,04,82,Nice To Meet You,Myles Smith,79,76,16
2025-10-04,2025,October,04,98,Darlin',Chase Matthew,0,98,1
2025-10-11,2025,October,11,67,Better Me For You (Brown Eyes),Max McNown,72,50,16
2025-10-11,2025,October,11,73,Nice To Meet You,Myles Smith,82,73,17
2025-10-11,2025,October,11,81,Darlin',Chase Matthew,98,81,2
2025-10-18,2025,October,18,73,Better Me For You (Brown Eyes),Max McNown,67,50,17
2025-10-18,2025,October,18,76,Nice To Meet You,Myles Smith,73,73,18
2025-10-18,2025,October,18,78,Darlin',Chase Matthew,81,78,3
2025-10-25,2025,October,25,61,Better Me For You (Brown Eyes),Max McNown,73,50,18
2025-10-25,2025,October,25,64,Darlin',Chase Matthew,78,64,4
2025-10-25,2025,October,25,65,Nice To Meet You,Myles Smith,76,65,19
2025-11-01,2025,November,01,61,Darlin',Chase Matthew,64,61,5
2025-11-01,2025,November,01,62,Nice To Meet You,Myles Smith,65,62,20
2025-11-01,2025,November,01,66,Better Me For You (Brown Eyes),Max McNown,61,50,19
2025-11-01,2025,November,01,95,Heavens To Betsy,Jackson Dean,0,95,1
2025-11-08,2025,November,08,57,Darlin',Chase Matthew,61,57,6
2025-11-08,2025,November,08,63,Nice To Meet You,Myles Smith,62,62,21
2025-11-08,2025,November,08,67,Better Me For You (Brown Eyes),Max McNown,66,50,20
2025-11-08,2025,November,08,89,Heavens To Betsy,Jackson Dean,95,89,2
2025-11-15,2025,November,15,21,Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",0,1,42
2025-11-15,2025,November,15,24,Somebody's Watching Me,Rockwell,0,2,22
2025-11-15,2025,November,15,56,Darlin',Chase Matthew,57,56,7
2025-11-15,2025,November,15,60,Better Me For You (Brown Eyes),Max McNown,67,50,21
2025-11-15,2025,November,15,61,Nice To Meet You,Myles Smith,63,61,22
2025-11-15,2025,November,15,71,Heavens To Betsy,Jackson Dean,89,71,3
2025-11-22,2025,November,22,52,Darlin',Chase Matthew,56,52,8
2025-11-22,2025,November,22,54,Nice To Meet You,Myles Smith,61,54,23
2025-11-22,2025,November,22,62,Better Me For You (Brown Eyes),Max McNown,60,50,22
2025-11-29,2025,November,29,56,Nice To Meet You,Myles Smith,54,54,24
2025-11-29,2025,November,29,59,Darlin',Chase Matthew,52,52,9
2025-11-29,2025,November,29,63,Better Me For You (Brown Eyes),Max McNown,62,50,23
2025-12-06,2025,December,06,42,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,0,21,25
2025-12-06,2025,December,06,61,Nice To Meet You,Myles Smith,56,54,25
2025-12-06,2025,December,06,63,Better Me For You (Brown Eyes),Max McNown,63,50,24
2025-12-06,2025,December,06,75,Darlin',Chase Matthew,59,52,10
2025-12-13,2025,December,13,32,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,42,21,26
2025-12-13,2025,December,13,58,Nice To Meet You,Myles Smith,61,54,26
2025-12-13,2025,December,13,64,Better Me For You (Brown Eyes),Max McNown,63,50,25
2025-12-13,2025,December,13,76,Darlin',Chase Matthew,75,52,11
2025-12-20,2025,December,20,28,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,32,21,27
2025-12-20,2025,December,20,61,Nice To Meet You,Myles Smith,58,54,27
2025-12-20,2025,December,20,67,Better Me For You (Brown Eyes),Max McNown,64,50,26
2025-12-20,2025,December,20,89,Darlin',Chase Matthew,76,52,12
2025-12-27,2025,December,27,28,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,28,21,28
2025-12-27,2025,December,27,61,Nice To Meet You,Myles Smith,61,54,28
2025-12-27,2025,December,27,68,Better Me For You (Brown Eyes),Max McNown,67,50,27
2025-12-27,2025,December,27,95,4 Raws,EsDeeKid,0,95,1
2025-12-27,2025,December,27,99,Darlin',Chase Matthew,89,52,13
2026-01-03,2026,January,03,22,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,28,21,29
2026-01-03,2026,January,03,64,4 Raws,EsDeeKid,95,64,2
2026-01-03,2026,January,03,74,Better Me For You (Brown Eyes),Max McNown,68,50,28
2026-01-10,2026,January,10,26,Nice To Meet You,Myles Smith,0,26,29
2026-01-10,2026,January,10,32,Better Me For You (Brown Eyes),Max McNown,74,32,29
2026-01-10,2026,January,10,38,4 Raws,EsDeeKid,64,38,3
2026-01-10,2026,January,10,68,Darlin',Chase Matthew,0,52,14
2026-01-10,2026,January,10,95,Ends Of The Earth,Ty Myers,0,94,2
2026-01-17,2026,January,17,31,Nice To Meet You,Myles Smith,26,26,30
2026-01-17,2026,January,17,36,4 Raws,EsDeeKid,38,36,4
2026-01-17,2026,January,17,37,Better Me For You (Brown Eyes),Max McNown,32,32,30
2026-01-17,2026,January,17,80,Darlin',Chase Matthew,68,52,15
2026-01-24,2026,January,24,28,4 Raws,EsDeeKid,36,28,5
2026-01-24,2026,January,24,32,Nice To Meet You,Myles Smith,31,26,31
2026-01-24,2026,January,24,36,Better Me For You (Brown Eyes),Max McNown,37,32,31
2026-01-24,2026,January,24,99,Darlin',Chase Matthew,80,52,16
2026-01-31,2026,January,31,26,Nice To Meet You,Myles Smith,32,26,32
2026-01-31,2026,January,31,29,Better Me For You (Brown Eyes),Max McNown,36,29,32
2026-01-31,2026,January,31,32,4 Raws,EsDeeKid,28,28,6
2026-01-31,2026,January,31,86,Darlin',Chase Matthew,99,52,17
2026-02-07,2026,February,07,25,Nice To Meet You,Myles Smith,26,25,33
2026-02-07,2026,February,07,26,Better Me For You (Brown Eyes),Max McNown,29,26,33
2026-02-07,2026,February,07,33,4 Raws,EsDeeKid,32,28,7
2026-02-07,2026,February,07,73,Darlin',Chase Matthew,86,52,18
2026-02-07,2026,February,07,81,Ends Of The Earth,Ty Myers,0,81,3
2026-02-14,2026,February,14,43,Better Me For You (Brown Eyes),Max McNown,26,26,34
2026-02-14,2026,February,14,56,4 Raws,EsDeeKid,33,28,8
2026-02-14,2026,February,14,95,Ends Of The Earth,Ty Myers,81,81,4
2026-02-14,2026,February,14,100,Darlin',Chase Matthew,73,52,19
2026-02-21,2026,February,21,42,Better Me For You (Brown Eyes),Max McNown,43,26,35
2026-02-21,2026,February,21,89,4 Raws,EsDeeKid,56,28,9
2026-02-28,2026,February,28,34,Better Me For You (Brown Eyes),Max McNown,42,26,36
2026-02-28,2026,February,28,71,4 Raws,EsDeeKid,89,28,10
2026-02-28,2026,February,28,90,Ends Of The Earth,Ty Myers,0,81,5
2026-03-07,2026,March,07,33,Better Me For You (Brown Eyes),Max McNown,34,26,37
2026-03-07,2026,March,07,81,4 Raws,EsDeeKid,71,28,11
2026-03-07,2026,March,07,84,Ends Of The Earth,Ty Myers,90,81,6
2026-03-14,2026,March,14,35,Better Me For You (Brown Eyes),Max McNown,33,26,38
2026-03-14,2026,March,14,72,Ends Of The Earth,Ty Myers,84,72,7
2026-03-14,2026,March,14,82,4 Raws,EsDeeKid,81,28,12
2026-03-21,2026,March,21,43,Better Me For You (Brown Eyes),Max McNown,35,26,39
2026-03-21,2026,March,21,73,Ends Of The Earth,Ty Myers,72,72,8
2026-03-21,2026,March,21,85,4 Raws,EsDeeKid,82,28,13
2026-03-21,2026,March,21,99,In My Room,Julia Wolf,0,99,1
2026-03-28,2026,March,28,64,In My Room,Julia Wolf,99,64,2
2026-03-28,2026,March,28,72,Ends Of The Earth,Ty Myers,73,72,9
2026-03-28,2026,March,28,93,4 Raws,EsDeeKid,85,28,14
2026-04-04,2026,April,04,67,In My Room,Julia Wolf,64,64,3
2026-04-04,2026,April,04,76,Ends Of The Earth,Ty Myers,72,72,10
2026-04-11,2026,April,11,60,In My Room,Julia Wolf,67,60,4
2026-04-11,2026,April,11,76,Ends Of The Earth,Ty Myers,76,72,11
2026-04-18,2026,April,18,57,In My Room,Julia Wolf,60,57,5
2026-04-18,2026,April,18,76,Ends Of The Earth,Ty Myers,76,72,12
2026-04-18,2026,April,18,89,Hate How You Look,Josh Ross,0,89,1
2026-04-25,2026,April,25,61,In My Room,Julia Wolf,57,57,6
2026-04-25,2026,April,25,85,Hate How You Look,Josh Ross,89,85,2
2026-05-02,2026,May,02,63,In My Room,Julia Wolf,61,57,7
2026-05-02,2026,May,02,70,Hate How You Look,Josh Ross,85,70,3
2026-05-09,2026,May,09,82,In My Room,Julia Wolf,63,57,8
2026-05-09,2026,May,09,85,Hate How You Look,Josh Ross,70,70,4
2026-05-16,2026,May,16,82,Hate How You Look,Josh Ross,85,70,5
2026-05-16,2026,May,16,85,In My Room,Julia Wolf,82,57,9
2026-05-16,2026,May,16,94,Damned If I Do,Vincent Mason,0,94,1
2026-05-23,2026,May,23,71,Hate How You Look,Josh Ross,82,70,6
2026-05-23,2026,May,23,82,In My Room,Julia Wolf,85,57,10
2026-05-23,2026,May,23,89,Damned If I Do,Vincent Mason,94,89,2
2026-05-30,2026,May,30,91,Hate How You Look,Josh Ross,71,70,7
2026-06-06,2026,June,06,74,Hate How You Look,Josh Ross,91,70,8
2026-06-06,2026,June,06,98,Damned If I Do,Vincent Mason,0,89,3
2026-06-13,2026,June,13,64,Hate How You Look,Josh Ross,74,64,9
2026-06-13,2026,June,13,93,Damned If I Do,Vincent Mason,98,89,4
2026-06-20,2026,June,20,55,Hate How You Look,Josh Ross,64,55,10
2026-06-20,2026,June,20,66,Rubberz,Fenix Flexin,0,66,1
2026-06-20,2026,June,20,88,Damned If I Do,Vincent Mason,93,88,5
2026-06-27,2026,June,27,57,Hate How You Look,Josh Ross,55,55,11
2026-06-27,2026,June,27,63,Rubberz,Fenix Flexin,66,63,2
2026-06-27,2026,June,27,88,Damned If I Do,Vincent Mason,88,88,6
2026-07-04,2026,July,04,52,Hate How You Look,Josh Ross,57,52,12
2026-07-04,2026,July,04,66,Rubberz,Fenix Flexin,63,63,3
2026-07-04,2026,July,04,77,Damned If I Do,Vincent Mason,88,77,7
2026-07-04,2026,July,04,95,In My Room,Julia Wolf,0,57,11
2026-07-11,2026,July,11,62,Hate How You Look,Josh Ross,52,52,13
2026-07-11,2026,July,11,71,Rubberz,Fenix Flexin,66,63,4
2026-07-11,2026,July,11,81,Damned If I Do,Vincent Mason,77,77,8
1958-08-04,1958,August,04,5,When,Kalin Twins,NA,5,1
1958-08-04,1958,August,04,17,Endless Sleep,Jody Reynolds,NA,17,1
1958-08-04,1958,August,04,25,What Am I Living For,Chuck Willis,NA,25,1
1958-08-04,1958,August,04,27,Think It Over,The Crickets,NA,27,1
1958-08-04,1958,August,04,54,Nel Blu Dipinto Di Blu (Volaré),Domenico Modugno,NA,54,1
1958-08-04,1958,August,04,58,Fool's Paradise,The Crickets,NA,58,1
1958-08-04,1958,August,04,61,Itchy Twitchy Feeling,Bobby Hendricks,NA,61,1
1958-08-04,1958,August,04,62,For Your Love,Ed Townsend,NA,62,1
1958-08-11,1958,August,11,2,Nel Blu Dipinto Di Blu (Volaré),Domenico Modugno,54,2,2
1958-08-11,1958,August,11,5,When,Kalin Twins,5,5,2
1958-08-11,1958,August,11,20,Endless Sleep,Jody Reynolds,17,17,2
1958-08-11,1958,August,11,31,What Am I Living For,Chuck Willis,25,25,2
1958-08-11,1958,August,11,32,Think It Over,The Crickets,27,27,2
1958-08-11,1958,August,11,50,Itchy Twitchy Feeling,Bobby Hendricks,61,50,2
1958-08-11,1958,August,11,78,Harvey's Got A Girl Friend,Royal Teens,NA,78,1
1958-08-11,1958,August,11,97,Sunday Barbecue,Tennessee Ernie Ford,NA,97,1
1958-08-18,1958,August,18,1,Nel Blu Dipinto Di Blu (Volaré),Domenico Modugno,2,1,3
1958-08-18,1958,August,18,7,When,Kalin Twins,5,5,3
1958-08-18,1958,August,18,28,Think It Over,The Crickets,32,27,3
