chart_week,year,month,day,current_week,title,performer,last_week,peak_pos,wks_on_chart
1982-02-06,1982,February,06,59,Chariots Of Fire - Titles,Vangelis,68,59,9
1982-02-06,1982,February,06,63,I Love Rock 'N Roll,Joan Jett & the Blackhearts,NA,63,1
1982-02-13,1982,February,13,1,Centerfold,The J. Geils Band,1,1,15
1982-02-13,1982,February,13,2,I Can't Go For That (No Can Do),Daryl Hall John Oates,2,1,14
1982-02-13,1982,February,13,8,Physical,Olivia Newton-John,7,1,20
1982-02-13,1982,February,13,39,I Love Rock 'N Roll,Joan Jett & the Blackhearts,63,39,2
1982-02-13,1982,February,13,44,Chariots Of Fire - Titles,Vangelis,59,44,10
1982-02-20,1982,February,20,1,Centerfold,The J. Geils Band,1,1,16
1982-02-20,1982,February,20,2,I Can't Go For That (No Can Do),Daryl Hall John Oates,2,1,15
1982-02-20,1982,February,20,9,Physical,Olivia Newton-John,8,1,21
1982-02-20,1982,February,20,18,I Love Rock 'N Roll,Joan Jett & the Blackhearts,39,18,3
1982-02-20,1982,February,20,34,Chariots Of Fire - Titles,Vangelis,44,34,11
1982-02-27,1982,February,27,1,Centerfold,The J. Geils Band,1,1,17
1982-02-27,1982,February,27,3,I Can't Go For That (No Can Do),Daryl Hall John Oates,2,1,16
1982-02-27,1982,February,27,9,I Love Rock 'N Roll,Joan Jett & the Blackhearts,18,9,4
1982-02-27,1982,February,27,17,Physical,Olivia Newton-John,9,1,22
1982-02-27,1982,February,27,30,Chariots Of Fire - Titles,Vangelis,34,30,12
1982-03-06,1982,March,06,1,Centerfold,The J. Geils Band,1,1,18
1982-03-06,1982,March,06,3,I Love Rock 'N Roll,Joan Jett & the Blackhearts,9,3,5
1982-03-06,1982,March,06,7,I Can't Go For That (No Can Do),Daryl Hall John Oates,3,1,17
1982-03-06,1982,March,06,20,Chariots Of Fire - Titles,Vangelis,30,20,13
1982-03-06,1982,March,06,31,Physical,Olivia Newton-John,17,1,23
1982-03-06,1982,March,06,86,Don't You Want Me,The Human League,NA,86,1
1982-03-13,1982,March,13,1,Centerfold,The J. Geils Band,1,1,19
1982-03-13,1982,March,13,3,I Love Rock 'N Roll,Joan Jett & the Blackhearts,3,3,6
1982-03-13,1982,March,13,18,Chariots Of Fire - Titles,Vangelis,20,18,14
1982-03-13,1982,March,13,20,I Can't Go For That (No Can Do),Daryl Hall John Oates,7,1,18
1982-03-13,1982,March,13,46,Physical,Olivia Newton-John,31,1,24
1982-03-13,1982,March,13,77,Don't You Want Me,The Human League,86,77,2
1982-03-20,1982,March,20,1,I Love Rock 'N Roll,Joan Jett & the Blackhearts,3,1,7
1982-03-20,1982,March,20,3,Centerfold,The J. Geils Band,1,1,20
1982-03-20,1982,March,20,14,Chariots Of Fire - Titles,Vangelis,18,14,15
1982-03-20,1982,March,20,47,I Can't Go For That (No Can Do),Daryl Hall John Oates,20,1,19
1982-03-20,1982,March,20,56,Physical,Olivia Newton-John,46,1,25
1982-03-20,1982,March,20,67,Don't You Want Me,The Human League,77,67,3
1982-03-27,1982,March,27,1,I Love Rock 'N Roll,Joan Jett & the Blackhearts,1,1,8
1982-03-27,1982,March,27,7,Centerfold,The J. Geils Band,3,1,21
1982-03-27,1982,March,27,8,Chariots Of Fire - Titles,Vangelis,14,8,16
1982-03-27,1982,March,27,57,I Can't Go For That (No Can Do),Daryl Hall John Oates,47,1,20
1982-03-27,1982,March,27,59,Don't You Want Me,The Human League,67,59,4
1982-03-27,1982,March,27,95,Physical,Olivia Newton-John,56,1,26
1982-04-03,1982,April,03,1,I Love Rock 'N Roll,Joan Jett & the Blackhearts,1,1,9
1982-04-03,1982,April,03,6,Chariots Of Fire - Titles,Vangelis,8,6,17
1982-04-03,1982,April,03,19,Centerfold,The J. Geils Band,7,1,22
1982-04-03,1982,April,03,46,Don't You Want Me,The Human League,59,46,5
1982-04-03,1982,April,03,100,I Can't Go For That (No Can Do),Daryl Hall John Oates,57,1,21
1982-04-10,1982,April,10,1,I Love Rock 'N Roll,Joan Jett & the Blackhearts,1,1,10
1982-04-10,1982,April,10,3,Chariots Of Fire - Titles,Vangelis,6,3,18
1982-04-10,1982,April,10,29,Ebony And Ivory,Paul McCartney And Stevie Wonder,NA,29,1
1982-04-10,1982,April,10,31,Centerfold,The J. Geils Band,19,1,23
1982-04-10,1982,April,10,39,Don't You Want Me,The Human League,46,39,6
1982-04-17,1982,April,17,1,I Love Rock 'N Roll,Joan Jett & the Blackhearts,1,1,11
1982-04-17,1982,April,17,3,Chariots Of Fire - Titles,Vangelis,3,3,19
1982-04-17,1982,April,17,21,Ebony And Ivory,Paul McCartney And Stevie Wonder,29,21,2
1982-04-17,1982,April,17,32,Don't You Want Me,The Human League,39,32,7
1982-04-17,1982,April,17,89,Centerfold,The J. Geils Band,31,1,24
1982-04-24,1982,April,24,1,I Love Rock 'N Roll,Joan Jett & the Blackhearts,1,1,12
1982-04-24,1982,April,24,3,Chariots Of Fire - Titles,Vangelis,3,3,20
1982-04-24,1982,April,24,6,Ebony And Ivory,Paul McCartney And Stevie Wonder,21,6,3
1982-04-24,1982,April,24,27,Don't You Want Me,The Human League,32,27,8
1982-04-24,1982,April,24,81,"Baby, Come To Me",Patti Austin A Duet With James Ingram,NA,81,1
1982-04-24,1982,April,24,99,Centerfold,The J. Geils Band,89,1,25
1982-05-01,1982,May,01,1,I Love Rock 'N Roll,Joan Jett & the Blackhearts,1,1,13
1982-05-01,1982,May,01,2,Chariots Of Fire - Titles,Vangelis,3,2,21
1982-05-01,1982,May,01,3,Ebony And Ivory,Paul McCartney And Stevie Wonder,6,3,4
1982-05-01,1982,May,01,21,Don't You Want Me,The Human League,27,21,9
1982-05-01,1982,May,01,74,"Baby, Come To Me",Patti Austin A Duet With James Ingram,81,74,2
1982-05-08,1982,May,08,1,Chariots Of Fire - Titles,Vangelis,2,1,22
1982-05-08,1982,May,08,2,Ebony And Ivory,Paul McCartney And Stevie Wonder,3,2,5
1982-05-08,1982,May,08,3,I Love Rock 'N Roll,Joan Jett & the Blackhearts,1,1,14
1982-05-08,1982,May,08,16,Don't You Want Me,The Human League,21,16,10
1982-05-08,1982,May,08,73,"Baby, Come To Me",Patti Austin A Duet With James Ingram,74,73,3
1982-05-15,1982,May,15,1,Ebony And Ivory,Paul McCartney And Stevie Wonder,2,1,6
1982-05-15,1982,May,15,2,Chariots Of Fire - Titles,Vangelis,1,1,23
1982-05-15,1982,May,15,4,I Love Rock 'N Roll,Joan Jett & the Blackhearts,3,1,15
1982-05-15,1982,May,15,16,Don't You Want Me,The Human League,16,16,11
1982-05-15,1982,May,15,92,"Baby, Come To Me",Patti Austin A Duet With James Ingram,73,73,4
1982-05-22,1982,May,22,1,Ebony And Ivory,Paul McCartney And Stevie Wonder,1,1,7
1982-05-22,1982,May,22,7,Chariots Of Fire - Titles,Vangelis,2,1,24
1982-05-22,1982,May,22,8,Don't You Want Me,The Human League,16,8,12
1982-05-22,1982,May,22,14,I Love Rock 'N Roll,Joan Jett & the Blackhearts,4,1,16
1982-05-29,1982,May,29,1,Ebony And Ivory,Paul McCartney And Stevie Wonder,1,1,8
1982-05-29,1982,May,29,7,Don't You Want Me,The Human League,8,7,13
1982-05-29,1982,May,29,12,Chariots Of Fire - Titles,Vangelis,7,1,25
1982-05-29,1982,May,29,37,I Love Rock 'N Roll,Joan Jett & the Blackhearts,14,1,17
1982-05-29,1982,May,29,75,Abracadabra,The Steve Miller Band,NA,75,1
1982-06-05,1982,June,05,1,Ebony And Ivory,Paul McCartney And Stevie Wonder,1,1,9
1982-06-05,1982,June,05,6,Don't You Want Me,The Human League,7,6,14
1982-06-05,1982,June,05,53,Chariots Of Fire - Titles,Vangelis,12,1,26
1982-06-05,1982,June,05,56,Abracadabra,The Steve Miller Band,75,56,2
1982-06-05,1982,June,05,73,Eye Of The Tiger,Survivor,NA,73,1
1982-06-05,1982,June,05,75,Hard To Say I'm Sorry,Chicago,NA,75,1
1982-06-05,1982,June,05,93,I Love Rock 'N Roll,Joan Jett & the Blackhearts,37,1,18
1982-06-12,1982,June,12,1,Ebony And Ivory,Paul McCartney And Stevie Wonder,1,1,10
1982-06-12,1982,June,12,3,Don't You Want Me,The Human League,6,3,15
1982-06-12,1982,June,12,50,Abracadabra,The Steve Miller Band,56,50,3
1982-06-12,1982,June,12,59,Eye Of The Tiger,Survivor,73,59,2
1982-06-12,1982,June,12,65,Hard To Say I'm Sorry,Chicago,75,65,2
1982-06-12,1982,June,12,95,Chariots Of Fire - Titles,Vangelis,53,1,27
1982-06-12,1982,June,12,99,I Love Rock 'N Roll,Joan Jett & the Blackhearts,93,1,19
1982-06-19,1982,June,19,1,Ebony And Ivory,Paul McCartney And Stevie Wonder,1,1,11
1982-06-19,1982,June,19,2,Don't You Want Me,The Human League,3,2,16
1982-06-19,1982,June,19,36,Abracadabra,The Steve Miller Band,50,36,4
1982-06-19,1982,June,19,42,Eye Of The Tiger,Survivor,59,42,3
1982-06-19,1982,June,19,54,Hard To Say I'm Sorry,Chicago,65,54,3
1982-06-19,1982,June,19,97,Chariots Of Fire - Titles,Vangelis,95,1,28
1982-06-19,1982,June,19,100,I Love Rock 'N Roll,Joan Jett & the Blackhearts,99,1,20
1982-06-26,1982,June,26,1,Ebony And Ivory,Paul McCartney And Stevie Wonder,1,1,12
1982-06-26,1982,June,26,2,Don't You Want Me,The Human League,2,2,17
1982-06-26,1982,June,26,19,Eye Of The Tiger,Survivor,42,19,4
1982-06-26,1982,June,26,22,Abracadabra,The Steve Miller Band,36,22,5
1982-06-26,1982,June,26,38,Hard To Say I'm Sorry,Chicago,54,38,4
1982-07-03,1982,July,03,1,Don't You Want Me,The Human League,2,1,18
1982-07-03,1982,July,03,3,Ebony And Ivory,Paul McCartney And Stevie Wonder,1,1,13
1982-07-03,1982,July,03,9,Eye Of The Tiger,Survivor,19,9,5
1982-07-03,1982,July,03,19,Abracadabra,The Steve Miller Band,22,19,6
1982-07-03,1982,July,03,34,Hard To Say I'm Sorry,Chicago,38,34,5
1982-07-10,1982,July,10,1,Don't You Want Me,The Human League,1,1,19
1982-07-10,1982,July,10,5,Eye Of The Tiger,Survivor,9,5,6
1982-07-10,1982,July,10,8,Ebony And Ivory,Paul McCartney And Stevie Wonder,3,1,14
1982-07-10,1982,July,10,15,Abracadabra,The Steve Miller Band,19,15,7
1982-07-10,1982,July,10,26,Hard To Say I'm Sorry,Chicago,34,26,6
1982-07-10,1982,July,10,83,Who Can It Be Now?,Men At Work,NA,83,1
1982-07-17,1982,July,17,1,Don't You Want Me,The Human League,1,1,20
1982-07-17,1982,July,17,4,Eye Of The Tiger,Survivor,5,4,7
1982-07-17,1982,July,17,11,Abracadabra,The Steve Miller Band,15,11,8
1982-07-17,1982,July,17,15,Hard To Say I'm Sorry,Chicago,26,15,7
1982-07-17,1982,July,17,27,Ebony And Ivory,Paul McCartney And Stevie Wonder,8,1,15
1982-07-17,1982,July,17,71,Who Can It Be Now?,Men At Work,83,71,2
1982-07-24,1982,July,24,1,Eye Of The Tiger,Survivor,4,1,8
1982-07-24,1982,July,24,6,Abracadabra,The Steve Miller Band,11,6,9
1982-07-24,1982,July,24,7,Don't You Want Me,The Human League,1,1,21
1982-07-24,1982,July,24,11,Hard To Say I'm Sorry,Chicago,15,11,8
1982-07-24,1982,July,24,48,Ebony And Ivory,Paul McCartney And Stevie Wonder,27,1,16
1982-07-24,1982,July,24,57,Who Can It Be Now?,Men At Work,71,57,3
1982-07-24,1982,July,24,69,Jack & Diane,John Cougar,NA,69,1
1982-07-31,1982,July,31,1,Eye Of The Tiger,Survivor,1,1,9
1982-07-31,1982,July,31,5,Abracadabra,The Steve Miller Band,6,5,10
1982-07-31,1982,July,31,6,Hard To Say I'm Sorry,Chicago,11,6,9
1982-07-31,1982,July,31,7,Don't You Want Me,The Human League,7,1,22
1982-07-31,1982,July,31,42,Who Can It Be Now?,Men At Work,57,42,4
1982-07-31,1982,July,31,47,Jack & Diane,John Cougar,69,47,2
1982-07-31,1982,July,31,55,Ebony And Ivory,Paul McCartney And Stevie Wonder,48,1,17
1982-08-07,1982,August,07,1,Eye Of The Tiger,Survivor,1,1,10
1982-08-07,1982,August,07,3,Abracadabra,The Steve Miller Band,5,3,11
1982-08-07,1982,August,07,5,Hard To Say I'm Sorry,Chicago,6,5,10
1982-08-07,1982,August,07,10,Don't You Want Me,The Human League,7,1,23
1982-08-07,1982,August,07,27,Who Can It Be Now?,Men At Work,42,27,5
1982-08-07,1982,August,07,33,Jack & Diane,John Cougar,47,33,3
1982-08-07,1982,August,07,92,Ebony And Ivory,Paul McCartney And Stevie Wonder,55,1,18
1982-08-14,1982,August,14,1,Eye Of The Tiger,Survivor,1,1,11
1982-08-14,1982,August,14,3,Abracadabra,The Steve Miller Band,3,3,12
1982-08-14,1982,August,14,5,Hard To Say I'm Sorry,Chicago,5,5,11
1982-08-14,1982,August,14,15,Don't You Want Me,The Human League,10,1,24
1982-08-14,1982,August,14,24,Who Can It Be Now?,Men At Work,27,24,6
1982-08-14,1982,August,14,27,Jack & Diane,John Cougar,33,27,4
1982-08-14,1982,August,14,99,Ebony And Ivory,Paul McCartney And Stevie Wonder,92,1,19
1982-08-21,1982,August,21,1,Eye Of The Tiger,Survivor,1,1,12
1982-08-21,1982,August,21,3,Abracadabra,The Steve Miller Band,3,3,13
1982-08-21,1982,August,21,5,Hard To Say I'm Sorry,Chicago,5,5,12
1982-08-21,1982,August,21,16,Jack & Diane,John Cougar,27,16,5
1982-08-21,1982,August,21,20,Who Can It Be Now?,Men At Work,24,20,7
1982-08-21,1982,August,21,26,Don't You Want Me,The Human League,15,1,25
1982-08-21,1982,August,21,89,Up Where We Belong,Joe Cocker And Jennifer Warnes,NA,89,1
1982-08-28,1982,August,28,1,Eye Of The Tiger,Survivor,1,1,13
1982-08-28,1982,August,28,3,Abracadabra,The Steve Miller Band,3,3,14
1982-08-28,1982,August,28,5,Hard To Say I'm Sorry,Chicago,5,5,13
1982-08-28,1982,August,28,14,Jack & Diane,John Cougar,16,14,6
1982-08-28,1982,August,28,18,Who Can It Be Now?,Men At Work,20,18,8
1982-08-28,1982,August,28,32,Don't You Want Me,The Human League,26,1,26
1982-08-28,1982,August,28,83,Up Where We Belong,Joe Cocker And Jennifer Warnes,89,83,2
1982-09-04,1982,September,04,1,Abracadabra,The Steve Miller Band,3,1,15
1982-09-04,1982,September,04,2,Eye Of The Tiger,Survivor,1,1,14
1982-09-04,1982,September,04,3,Hard To Say I'm Sorry,Chicago,5,3,14
1982-09-04,1982,September,04,11,Jack & Diane,John Cougar,14,11,7
1982-09-04,1982,September,04,15,Who Can It Be Now?,Men At Work,18,15,9
1982-09-04,1982,September,04,70,Up Where We Belong,Joe Cocker And Jennifer Warnes,83,70,3
1982-09-04,1982,September,04,83,Mickey,Toni Basil,NA,83,1
1982-09-04,1982,September,04,87,Don't You Want Me,The Human League,32,1,27
1982-09-11,1982,September,11,1,Hard To Say I'm Sorry,Chicago,3,1,15
